text,label
«б—» ж«Ќѕ«бЏёб ж«Ќѕ «бёб» ж«Ќѕ«бЏг— ж«Ќѕ«бёг— ж«Ќѕ ж≈бн н’бн Џбм «бд»н «Ќ”д ж«Ќѕ б«ня ж«‘ —«я г—ѕжѕ…,1
ѕгя ”г ж—ќг ћѕ«,0
ж«Ќѕ,1
«яЋ— ‘∆ гƒбг ”гЏ е еж е«–« «бнѕнж ж ќ«’…р ё’… «б»д  ’«Ќ»… «б‘Џ— «бё’н— ,0
—еЁ «Џгбн «џдн… Џ «бгбнжд,1
жё  нг”яя «гд «бѕжб… »гў«е—… жн”жнбя яЁнд жнёбя ЏЎндн «”г«Ѕ «бг ў«е—нд,0
гнд н”гЏ… б«ня,1
 ё»нб,1
«ё”г »«ббе «дн г« ÷Ќя  жб« г—… «д« Ё“  ,1
»ян  гд яб ёб»н«ббе б«нж—ндн жб« нж—няг е«ѕ« «б‘Џж— ждгж  ябд гЏ «бд«” «ббм дЌ»жег »дЁ” «бжё б«дж« «дя  яжд Џбм ёнѕ «бЌн«е ж ‘жЁег «гж«   е–« «”жЅ гд «бгж  дЁ”е«бгж  » дё»÷ —жЌя »”—Џе бяд е«ѕ« » гж  »»Ў∆ ‘ѕнѕ,0
Џб«г… «б Џћ»,1
б«ня ,1
«бг‘яб… √де«  Ќ» бжд Џндне« бѕ—ћ… √де«  Џ ёѕ √де« гбЌд… ж–«  ’ж  ћгнб г« ѕ«гя Ён √ж—ж»« « Џ»н ‘жн ж«ѕ—”н «бгж”нём Ён е–« «б“г«д «бѕ—«”… «б√я«ѕнгн… гег… ћѕ«р,1
н‘»е Џ’жгн ,1
жёЌе «’«б…,0
’Ёё… »«бн«»«дн…,1
«б÷нЁе —н « д”   б»” »дЎбжд Џбм «б»бж“е «ббн «б»бж“е «б»нћ,0
Ќн«… «бЁеѕ «б‘гЎ«Ѕ  Ў»Џ гЏ «”—«∆нб ж —гн √»д«Ѕ ѕн«д е« »«бежн… Ў»Џ« »«б»—,0
 ж—ѕ,1
«б ёѕг бб√г«г,1
”гя… Џ«бё… Ён ”д«—… «б’нѕ,1
«ббе н—Ќгя н« »Ўб жЏбн,1
 буЏуду «ббех «бгх у‘у»ецнду гцду «б—шћ«бц »«бдш”у«Ѕц жу«бгх ‘»це« ц гцд «бдш”у«Ѕц »«б—шћу«бъ  буЏуду «ббех «бгхќудуЋцнду гцду «б—шћу«б жу«бгх —ућшб«у ц гцду «бдш”у«Ѕъ  ,0
«’Џ» гжёЁ г—н  »н гд ж«бѕ н Ў—ѕ дн,0
б« бгд нќжд »няжд Џдѕе ”»» жг« яб «б—ћ«б »нќждж ж« д« гд жће… дў—н Ќ”»  —»н… «б»д  « —»  Ён √”—… янЁ еб Џдѕег ‘ќ’ »нќжд «жб« √ж Ён дё’ Ён «б»д  ен ,1
«Џб«г,1
«Ќ» ёдд« я г—е «д« гд ”бЎде Џг«д,1
ёжб «д ‘«Ѕ «ббе,1
ЁЏб« е–« еж «б“гд «б–н н ябг Ёне «б—жн»÷е .... Ќ”»д« «ббе ждЏг «бжянб ...,0
нЏ нЏ,0
«‘я—я яЋн—« Џбн е–е «бгЏбжг«  «бгЁнѕ… еб нгяд »д«Ѕ гЋб е–е «бжЌѕ… жбяд ќ«—ћн…  »ЌнЋ нгяд  ж’нбе«  Џбн ће«“    ,1
гќн» бб√гб. ё—»е гд гЏеѕ «б«ѕ«—е. «б«Ћ«Ћ ёѕнг г— »… «б”—н— г е«бяе «б ежне Ён «бџ—Ёе гЏѕжге,0
ё—н»«,1
«Ќ»я Ё«н« ж«’бн ,1
Ё«н« Џдж«д¬ ббЁд «бЏ—»н «б«’нб ж«бябг«  «б—«∆Џе Ё«н« ќн— ггЋб ббЁд «бЏ—»н ж”Ён—е «б«бЌ«д «б—«∆Џе дЌння гд «бнгд,1
яб Џ«г ж«д н »ќн— н««Ќб… »д  »еб яжд ,1
 ЎЁб ееее Ў»н» г—н÷,0
енѕн г«џн бн‘ г« » Џ—Ё  Ќян,0
“— г—»Џ «»н÷ –« Ќѕжѕ ”жѕ«Ѕ,1
 «ћ —«”я «бџж«—де н« гднябж  д“б Џ «бџж— бндняж «бЏ“н“ Џ ёб»я,0
«б‘н «бгднЌ «бгя«д ё—н» Џбм яб ‘н »ѕ»н.    . «бгд«‘Ё  Џ»«д жЁне« —нЌе «бгќѕ«  ж √ќн— » ”ћнб «бж’б…нЏдн «ёб ‘н »ѕж «бж«Ќѕ н” дм ‘н  «ж  жё  »ѕя  г‘н »—дж Џбня ё»б ”«Џе ж»н“Џћжя »ѕя  ЎбЏ жб« » “нѕ «н«г.,0
√жб —ж«н… Ќё  √ћ«Ћ« ё—√ е« г——————…  ќжЁ г« √д’Ќ »не« ббёбж» «б’џн—… √»ѕ«р ж√д« г« ягб е« гд ќжЁн «ЏЎн е« бжЌѕ…   Ё—ћ √Ёб«г г—Џ»… ,0
«ббе нЏЎня «бЏ«Ён… «ќ ’б«Ќ Џбм «бгЌ жм «бг джЏ ж «бгЌ —Ё «ббе н”Џѕя,1
Ёѕн я ,1
«н нќ»— «ге »яб ‘н »” бе ќ’ж’н… »Ќн« е «де гж  Ќггне «Ќ«,0
»Ќ»я «ЏЎндн ёб»,1
«Ќбм —еЁ,1
«б”«Џ… «б”«»Џ…,1
«д« я н— »Ќ»я гд г »нЏдя ‘еѕ,1
«Џ ёѕ «д ”—Џ… дёб «б»н«д«   ё«” »   жбн”    яг« –я—  Ён «бЁнѕнж,1
я н— ебёѕ ,0
«б»н жћЏдн ,0
гЋбЋ «Ќг— ’џн— «бЌћг,1
‘жЁж« ёд« н «–« Џћ» яд «” —яж« ж »—ѕе«,1
’Џ»  Џбн« «жн ,0
я” «гяж «жб«ѕ ёЌ»…,0
«бёб» «–« Ё«—я «Ќѕ г«ѕяѕ—  Џж÷е Џб Ё«—я…,0
«д« б« «—м «н Ё«∆ѕ… гд ѕ—«”… «б—н«÷н«  ябе« «же«г,0
ггджЏ «бѕќжб,0
«д« «Ќ» «б»н ”н »” ”Џ—е« ‘жн џ«бн,1
е«–« «д««««««,0
бн” ћнѕ«,1
яг»нж —я ’«— ”н—Ё— ќб«’ еее,1
«бм н’бн Џбм гЌгѕ г’н—я «бяж—жд«,0
 Ќ  «б”д «бё«дждн,0
гнд «бн »ян гд «б«жб,0
бЌ÷е Ён г–—»ж—ѕ  Ќ жн Џбм «—»Џ гѕ«ќб янЁ  ёжб г«Ёне,1
нЏдн «д  г«÷б Ќѕ« г« « г”ќ—  Џбне ж’«н— «бе»ѕ  »Џя «жЁ—√д« яд  я н— гд гЏћ»ндяж»Џѕнд Ќ”н  √дя “жѕѕ е«ж»Џѕнд «бг‘«яб «ббн Џг » ’н— »«бћ—ж» Џб‘«д «б«—гн“ » гдм  еѕнегж» гдм  —ћЏ “н “г«д,0
д»÷… ёб»,1
еееееееееееееееее,1
’б«Ќ нЌ÷— ббћнб ,1
»Ќ»я гбнжд г—е н« —еЁ,1
ќ«нЁнд дёжб «ббе неѕня нёжге н Ќћ»,0
гќн» бб√гб. . «б«ЁЎ«— џн— г джЏ,0
÷еж— н«∆ћжћ ж г«∆ћжћ,0
«ебд »н«дё—н  ЎЁб «”ге дя—е »д«Ѕр Џ  —‘нЌяжбгд ЌЎн  »«б «д’ѕг  «д Ён бе «ћ“«Ѕ »Џѕ Ё  Ќг”  «‘ —нег  н« «—е»  ,0
«‘«—… «б÷—»,1
гнд ÷ж« «б бЁжд г бн  ееееееее,1
«бж«н»”  дѕ— Ёне Ќ—Ё гд Ќ—жЁ «”гя Ќ—Ё «б—«Ѕ,1
дўд жћѕ «бЏб«ћ бе–« ё бже,0
«–д «бЌяжг… «б’ндн… я«д   Џ—Ё –бя,1
н«ќн «д  гг Џ  ‘я—« бя,1
√яЋ— гёЎЏ ÷Ќядн еж «бёЎ… ееееееее ,1
н« √ќн бн‘  ёбѕ »—ежг яб г« нд“б Ёнѕнж «д  » ёбѕж,0
гд ж«Ќѕ «бм «—»Џ…,1
“ж«ћ «бё«’—«  «я»— ћ—нг…  жЌ—«г жгд нёжб ÷ѕ Ёеж нЁ —н Џбн «ббе ж—”жбе,0
Џб«г… Ќёжё «бд‘—,1
«Ќбн —еЁ я н— Ќ»н я,1
‘яѕ ”ќнЁ е–« «»ж ‘Ёё… «бЏ”я—н…,0
џ«бн ћѕ« »ѕжд ёнг…. б« ‘нЅ ггн“. џб«Ѕ «б√”Џ«— ћѕ« ж «бџ—Ёе ÷нёе ж б«  жћѕ √д‘Ўе ггн“е ж б«  жћѕ √яб«  √ж √н ‘н ‘Џ»н »б «д ед«я гЎЏг г“Џћ ћѕ« ябе —ё’ ж √џ«дн г“Џће ж ”Џ—е џ«бн ћѕ« ћѕ«,0
Ён ‘н нџбЎ гЏ е–« «б—ћб  «дя  яжд —ћб «ё ’«ѕн √ё дЏ «г«   Ќгг г—е »«б«”»жЏ  б« яЋн— еня   «Ќд« »‘ « »дЁнё гд джг Џбм ѕж‘ ж«»б джг ѕж‘ ж»«б’нЁ яб «бнжг  Ќ  «бѕж‘ ге–« «бе—«Ѕ ж жЁн— ж»Ўнќ «бдў«Ё… ’Ќ… жед« ж”Џ«ѕе ж—«Ќ… »«б       ж«д« «ёжб гджнд ћ«н «бяж—жд« ,0
√—»Џнд ”д… г« д«∆г  г«д ”«Џ«  г« « Ќгб »ѕжд джг,0
«Ќ»ћ ,1
«’«б… жёЌ…  ЁЁ »”,0
 г «џ н«бе Ќ м б« н г Ё÷Ќег жег гд «—џгже »«б”бЎ… Џбм «б”яж  б√дег г”ƒжбжд Џд «д ‘«—е ж«б я г »«б ж«“н,0
еееееее.... нЏдм е”« я ‘Ёж« е–« «бгќ»“ г« «бж гн… ”д… ‘џ«б жЁн “нж« яЋн— г‘ »” гќ«»“ жгЌб«  Џ’н—....,0
г« Ёег  ‘нЅ Ён ≈Џѕ«ѕ«    ÷Џ  ,0
Џбм,1
«ббе н—Ќге жнЌ”д «бне,0
ћ“ѕ«д ,1
«д  Џг » √бѕн —ж«д ж —н«д н« ‘Ќ« …,0
е«–н ен «бѕдн« Ёне« ќн— ж Ёне« ‘—  Ёне« Ё—Ќ ж Ёне« Ќ“д ,0
«д« Џгн  ёѕг бн «»жн Џ‘«д н“жћдн жбѕе ж√»жн  г‘яб гЏ«е жё«бе б«  Ё Ќ е–« «бгж÷жЏ гЏ«н Ћ«дне г—е  жЌ м «гн я«д   »џ«  “жћдн жбѕ «ќ е« жябг  «»жн ждЁ” «б‘нЅ ’«— гЏ«е« ж«бЌнд «н «Ќѕ н” —ћм нябг «»жн Џд “ж«ћн ќ«’е «д «д« »д е «бжЌнѕе «ббе нЌЁўе бн ,1
«жжжжЁ,0
‘—Ќя г»”Ў ж ёѕнг гЌ жм —«∆Џ бяд «бЁнѕнже«  Ўжнб…  ћЏбед ггб« ,0
«д««г” ћ«дн  д»не »Џнѕ гнб«ѕя жё»бе« ћн  Џбм »«бн »”  Џ—Ё «бж«Ќѕ нд‘џб »«бЁ«÷н ж«бгбн«д Џгжг«р —«Ќ « ’б Ёня ё—н» «д ‘«Ѕ «ббееж н« Ёѕн я н«бџ«бн ж«ббе «дя ‘ег ж«’нб жжЁн »≈–д «ббе «ябгя Ён «бжнядѕж«ќ– Ёня Џеѕ«д« ж‘ «ббн  «ќ– Ёне Џеѕеж ’ж я Ќ»н»н бб«”Ё г« яд  «Џ—Ё «дн —«Ќ «Ёёѕ е«б«д”«д б«д »Џѕ е«б—”«б… »Ё —…  жЁн »«бЌѕ «бћдж»н жя«д ё»б жЁ« е ж«бѕн ёѕ  жЁн »Ќж«бн «”»жЏнд г«Ёё  гд ’ѕг… Ќ м Ќб  «бЋ«дн… «ббе н—Ќг «»жн жн—Ќгя н« гЌгѕ жнё»бя Ён «б’ѕнёнд ж«б‘еѕ«Ѕ,1
ж«бЁ«∆“ еж «бг‘«еѕнд ,1
нЏ г« «ё—Ёя ... г»”жЎ Џбм Ќ«бя,0
е»ѕ «÷«Ён ,0
 нге гёѕ— ,1
«д« « гдм «д няжд гж н «бнжг ё»б »«ћ———«жжжЁ —»н б«нжћѕ «Ќѕ бгћ«гб н Ќ м еб нжћѕ ед« гд нћ«гбдн ,0
 Џ«Ўн «бяд«ѕ—,0
гќн» бб√гб. . «бгж«ёЁ џн— г жЁ—… ж»”»» –бя Ќ’б  Џбм гќ«бЁ… «б»бѕн… »ёнг…  ѕ—ег,0
«Ќде Ё“де г«ябде жб« бёге ,1
«д« »«бЏ«ѕе г« «я »  Џбнё б«яд «б«џдне Џ»«—е Џд ћг«б Ћг —жЏе Ћг «»ѕ«Џ Ћг Џ÷ге Ћг ћг«б Ћг «Ќ”«” Ћг ж Ћг ж бд «яЁ Џд «бж’Ё,1
я«дж гдў—ж »нќ“н ж “н «б,0
«Џћ«»,1
«Ќ»я Ё«н« ж«’бн ,1
’ж’ Ё«ё” гд «б»н÷…,1
«бб»д«дннд »н‘ћЏже гЏ «б«”Ё,0
«гн ÷—» дн » Ќ–«Ѕ ‘»‘» —ёг  —я÷  ж«д« «—ѕѕ «’бд г«  Џж—,0
г« ‘«Ѕ «ббе,1
б« «” ЎнЏ «д «ёжб ‘нЅ гд «Ќ“«дн б«де« яЋн—…б«  дЏѕ ”ж«Ѕ «б»я«Ѕ,0
гќ»“ жб« гЌѕѕ…,0
ж—ё… ёнё»,1
«ќ— ‘ќ’ «б–н —ё» е Ўжнбе « гдм бе —ё»е Ў»нЏне,1
÷ЏнЁ. «бгжёЏ. «бгжўЁнд ж «бќѕг«  ћѕ« ”н∆…,0
—еЁ ”жн »Ћ г»«‘— Џбм «б«д” я—«г,1
н Џ—ё »”»» «бќжЁ,0
яж—жд« б«“г н”жжбе Ёнбг,1
» ёбѕн —ж«д ж—н«д,0
«ќќќќќќќ »ћн  гд ‘ѕе «б«бг «бн »ѕ«ќн,0
—¬∆Џ…   Ќн« н «бёб»н…  ёг… «б√»ѕ«Џ  ,1
яд  яЋн— Ќбж… »«бЌћ«» «б«“—ё,1
ЏЁя—… бгм »‘«— ё«б —«Ќ √Џгб Ён —еЁ «б»ѕЏ жё«б ЌЎж« б«ня  ж√д« ЌЎнЎ б«ня женж« г« Џгб Ёне« «б»ѕЏ жендн ‘бн  «б«ня б«дж« я–«» ,0
«б‘нжЏннд ег« «бн ё бже «б‘нжЏннд ег« «бн ’дЏж« «бЁ«н—ж”,0
≈Ќд« Џ«ж“нд «—ѕд дўнЁ нћ» г’«ѕ—… яб «бгЏѕ«  «ббм »«бгќ»“ ж« б«Ёе« б√де« г’ѕн… жёѕнг… жб«  ’бЌ бб≈” ќѕ«г «бдўнЁ ≈–« я«д «бгќ»“ Ќ«∆“ Џбм —ќ’… г“«жб… «бгед… ”«—н… «бгЁЏжб Ёнћ» гЌ«”»… «б‘ќ’ «ббм я‘Ё Џбм «бгЌб ”ж«Ѕ гд «б’Ќ… «ж «б»бѕн… «ж «б«г«д… жё«г » ћѕнѕ «б —ќн’ ≈янѕ ≈” бг —‘ж…  «бгЁ—ж÷ «бя‘Ё Џбм ћгнЏ «бгд ћ«  «б“—«Џн… «бг” ж—ѕ… гд г’— ж«б √яѕ  ќбже« гд «бѕнѕ«д ж«б¬Ћ«— «бё–—… д нћ… —не« »гн«е «бгћ«—н«б’—Ё «б’Ќм же–« гд ‘— »г’—... б«  е«жд гЏ «бЁ«”ѕнд,0
«д« яб нжг я–« ‘н Џ«ѕн,0
ё’нѕ… бЎ«бг« яд  «—ѕѕе« ж«д« «дў— ≈бм «бдћжг же«√д« –« √”гЏе« «џдн… »е–« «б’ж  «б”ћн —жЏ… ёг… Ён «б«ѕ«Ѕ,1
«бг—√… ’«ѕё… «бг‘«Џ—   Ќ»е ж  Ќ»е Ћг  Ќ»е «бм √д нќжд ж »Џѕе« Ќ м жбж ягб  гЏ«е Ёѕе —«Ќ няжд Џ‘«д ќ«Ў— «бд«” г‘ Џ‘«де«,1
ћѕ« —«««ЅЏ,1
нд’— ѕндя  Џ еня џдн«,1
Ќн« н ќ«бне  Ё«—џе ”жѕ«Ѕ ,0
«б«”г—  ёжб ќ«—жЁ нд«“Џ,0
«Џжжжжж  ‘ж е«ѕ г‘ Џ«—Ёе «ж’Ё,0
бг «Ќ» «бЌ“д √»ѕ« жб«яд еж Џ‘ёдн,0
Ён Ќѕ« д«ѕдн ед« б«  ћн» ≈”гн г—… Ћ«дн… √Ќ”д г« √ЌЎя Ён «б «»ж  √д »е ,0
н« “бге нЏдн бж г« ЌЎн  б«ня нЏдн г« »Џ‘ё «б—”жб Џдћѕ «”ќЁ Ў—ё бћгЏ «б«ня«  ‘Ё е« »Ќн« н,1
√д« г« »Ќ» ёд« я,0
ен ў«»Ў »” д«”е« «бж«д,0
«ббе н—Ќге« ,0
«янѕ «Ќб« —ежЁ…,1
»” ж’бждн б г‘ —янд,1
ё—Ё »гЏдм «бябг… ... б« нџн—я «б«”г ..б« нжћѕ √н ‘∆ нгяд –я—… б’«бЌ е–« «бЁдѕё. «бЁбб ёѕнг… ж г ”ќ…  «б«Ћ«Ћ ёѕнг ћѕ«  г«Ѕ «бЌг«г«  б«  Џгб   «бЁЎж— ”∆  «бџ—Ё ёѕнг…«бЁдѕё б« н” Ќё  —н«б ббнб…,0
б««Ќ «ћ ббё«Ѕ «ж б—ƒне «Ќѕ яд  «Ќ «ћ б»Џ÷ Ќёжён Ён «ябн б«гб√ »Ўдн ж«‘Џ— «дн б««ќ«Ё гд ћжЏ б««Ќ «ћ бядж“ «бѕдн« «б«д ,1
ёЎЏ… бЌг,1
  «—ћб где ж«ббе,0
ё—’ гѕгћ –« ”Џ… «я»—,1
«д« ‘жЁ  «бнжг «жб Ќбёе гд г”б”б Ќ»— «бд«— »«нд Џбне г”б”б Ќбж «жн  Ќн« н гд г’—,1
—ѕ… ЁЏб «б‘«—Џ «б”ж—н Џбм г—÷ «бяж—жд« гжћжѕ Џд« »«бёд«…  Ёж ж ‘жЁж« г«Ќ ’ѕёж жЌЎж б«ня бнЎбЏ «б Џбнё ббяб ,1
г« ‘«Ѕ «ббе яб нжг  ћгнЏ… ће«“ ќ—«Ён ж«д« Џдѕн ће«“ »‘џбж ж»—ћЏбж Ћ«дн нжг »‘ џб Џбне ,1
еб√ ябд »нћж ,1
н«ќн «д« бжд Џнждн «ќ÷— »” б«дж д“б Ёнѕнж Џд «бжд «бќ÷— н“г —«Ќ «д Ќ— ”б«г,0
еж… ян” бяд ‘ябе «‘жЁ «б‘яб гж Ќбж ж«бян” б«“г няжд ян” я»н— гж »е–« «бЌћг,0
н« Ќн« н —»« Џбм «б»ня б«ня ≈бя гдн √Ќбм б«ня «ббе нЌЁўя жнќбня бг«г« ж»«»« Џгб н ћж я н— Ќбж »«бЁнѕнж,1
«ббе н—Ќге жнћЏб гЋж«е «бћд…,0
«ббн »ѕж б«» ж» —еЁ н ’бЌ нЌЎ б«ня √д« ‘ќ’н« ЌЎн  ееее,1
ягн… «»ѕ«Џ Џдѕя ж«ббе —»д« н»«—ябя н« ’б«Ќ ,1
«” џЁ— «ббе,1
ё—’ г’џ—,1
√”ж√ ‘н «бќн«д… √д« г«’«—бн гжёЁ ќн«д…,0
—»н б«н÷нЏбя  Џ»,1
«ѕЏжбн дћн» гбнЌ Ё«б—н«÷н«  ѕЏж…  џ—н» г” ћ«»…,1
н« «ќн бн‘ ябд Џг нё бж «бд”«Ѕ ж«ббе «б»д«  ћд” «бнЁ жбЎнЁ жЌджд ,0
д“Џ ж ен»е «бгћж“ «ббе нд“Џ ен» яг,0
«бѕёнё…   гнд «бг —ћг «бгЌ‘‘ е«–« еееееее,0
«—»Џе «н«г ббЏгб. «Џћ»дн д”н»« «б«ЁЎ«— ЁёЎ. «б”—н— џн— г—нЌ ж«бџ—Ёе г“Џће б”жЅ «бЏж«“б,0
н”бгж н«”»Џ«жн,1
«б“ж«ћ ќ——————е «я—е «”ге ж»Џг—н г«—«Ќ «“жћ жб« —«Ќ «Ќ»,0
ѕнд«—н ,1
нќж«д Ён Ќѕ »нЏ—Ё —ёг  бЁжд «дѕ—жнѕ »«‘« нѕ“е »«б—ѕжѕ «ж «–« еж н»Џ бн —ёге »яжд «Ќ”д,1
б« ёб»я гж гн  бяд гд «Ћ— «б’ѕг… «ббн  бён не« Џдѕ ”г«Џя ббќ»— г«ёѕ— н  »ян  «ббе н—Ќгж »Џ—Ё «дж —”«б н г √ќ—… ,0
б«  “жб ≈”—«∆нб ж «бдў«г «б”Џжѕн ж «бќбнћ Џбм ёнѕ «бЌн«…,0
÷ЏнЁ ћѕ«р. . «“Џ«ћ «Џг«б »д«Ѕ Џг«—е «г«г «бЁдѕё«”гЏ «’ж«  «бџ—Ёе «бгћ«ж—е б«нжћѕ Џж«“б «б«д —д  ”нЅ«бдў«Ёе ”н∆е,0
Џ«‘  «нѕя »«‘,1
«гнннд,1
ёб» «бЌ“нд ,0
Џбн Ёя—е н« —еЁ «Ёжя«ѕж  дЁЏ »Ќ—Ё «”гя,1
гЏя Ќ  бж –е»… «бм «бћЌнг,0
ж«ббе Ёѕ‘нЅ,1
бгЏ«д,1
д’нЌ… б«  Ќћ“ Ён е–« «бЁдѕё. б«‘нЅ. Ў«ёг «” ё»«б ”н∆ ћѕ« ќѕг«  ”н∆… џ—Ё ÷нё… б« нжћѕ гж«ёЁ ббд“б«Ѕ ж ”н«—… «бЁдѕё џн— гжћжѕ… ѕ«∆г« г” жм «бдў«Ё… ÷ЏнЁ ж «б»жЁне я–бя «бгн«… гёЎжЏ… Ён »Џ÷ «бџ—Ё б« √д’Ќ »е √»ѕ«,0
Џ«ѕн ћѕ«р. Џ«ѕн ћѕ«р џн— б–н–. «б»жЁне ж ќѕг«  «бЏ—»н« ,0
»” гЏнд «б«Џ”г гбя «бѕЌн…,1
—Ќге «ббе,1
«ббе нЏЎня «бЏ«Ён… Џбм «бЁнѕнж  жЌ«»» √‘я—я »‘яб ќ«’ б√дн «” Ёѕ  гд яжѕ «бќ’г «бќ«’ »я Ён ‘—«Ѕ   гд гжёЏ  ж ћ«ж»ег  Џ«гбег гг «“ ‘я—«р г—… Ћ«дн…,1
гЌЎ…,1
«ёб ѕЏг бЁќ«г… гЌ ж«я » «»Џ «б«Џб«д«  «бн Џбм гё«ЎЏя  ж«ббе ‘н я»ннннн— «бн ”жн е ж гжЁё ,1
